,Unnamed: 0,Tienda,Categoría,Socket,Generación,Capacidad,Título,Stock,Precio,URL
38,38,Sercoplus,PSU,-,-,500W,"FUENTE DE PODER EVGA 500 W1, 80 PLUS WHITE 500W", >20 ,"(S/ 195,52)",https://www.sercoplus.com/fuentes-evga/5652-fuente-evga-500w-80-whit.html
39,39,Sercoplus,PSU,-,-,550W,FUENTE DE PODER ASUS ROG STRIX 550G 80 PLUS GOLD FULL MODULAR 550W, 16 ,"(S/ 526,40)",https://www.sercoplus.com/fuentes-asus/11895-fuente-de-poder-asus-rog-strix-550g-80-p.html
40,40,Sercoplus,PSU,-,-,550W,FUENTE DE PODER COUGAR XTC550 ARGB 80 PLUS WHITE 550W, >20 ,"(S/ 206,80)",https://www.sercoplus.com/fuentes-cougar/12539-fuente-de-poder-cougar-xt550-argb-80-plu.html
41,41,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER EVGA SUPERNOVA 750 GT, 80 PLUS GOLD FULL MODULAR 750W", 11 ,"(S/ 601,60)",https://www.sercoplus.com/fuentes-evga/13662-fuente-de-poder-evga-supernova-750-gt-8.html
42,42,Sercoplus,PSU,-,-,500W,FUENTE ANTRYX B500W V2 2.3 BOX, >20 ,"(S/ 127,84)",https://www.sercoplus.com/fuentes-antryx/7778-fuente-antryx-b500w-v2.html
43,43,Sercoplus,PSU,-,-,650W,FUENTE DE PODER ASUS ROG STRIX 650G 80 PLUS GOLD FULL MODULAR 650W, 1 ,"(S/ 594,08)",https://www.sercoplus.com/fuentes-asus/11896-fuente-de-poder-asus-rog-strix-650g-80-p.html
44,44,Sercoplus,PSU,-,-,650W,FUENTE DE PODER COUGAR XTC650 ARGB 80 PLUS WHITE 650W, >20 ,"(S/ 240,64)",https://www.sercoplus.com/fuentes-cougar/12540-fuente-de-poder-cougar-xtc650-argb-80-pl.html
45,45,Sercoplus,PSU,-,-,1050W,"FUENTE DE PODER COOLER MASTER MWE 1050 V2, 80 PLUS GOLD MODULAR 1050W", 0 ,"(S/ 962,56)",https://www.sercoplus.com/fuentes-cooler-master/13683-fuente-de-poder-cooler-master-mwe-1050-v.html
46,46,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER CORSAIR CX750M, MODULAR, 80 PLUS BRONZE, 750W", 0 ,"(S/ 383,52)",https://www.sercoplus.com/fuentes-corsair/8022-fuente-corsair-cx750m-750-w-semi-modul.html
47,47,Sercoplus,PSU,-,-,650W,FUENTE DE PODER COUGAR GEX650 80 PLUS GOLD MODULAR 650W, >20 ,"(S/ 345,92)",https://www.sercoplus.com/fuentes-cougar/12156-fuente-de-poder-cougar-gex650-80-plus-go.html
48,48,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER CORSAIR CX650F RGB, 80 PLUS BRONZE, FULL MODULAR 650W", 0 ,"(S/ 368,48)",https://www.sercoplus.com/fuentes-corsair/12886-fuente-de-poder-corsair-cx650f-rgb-80-p.html
49,49,Sercoplus,PSU,-,-,850W,"FUENTE DE PODER EVGA 850 BQ, 80 PLUS BRONZE 850W SEMI MODULAR", >20 ,"(S/ 473,76)",https://www.sercoplus.com/fuentes-evga/10315-fuente-evga-850-bq-semi-modular-850w.html
50,50,Sercoplus,PSU,-,-,850W,"FUENTE DE PODER ANTRYX 850W KIRIN, 80 PLUS GOLD MODULAR", 12 ,"(S/ 419,24)",https://www.sercoplus.com/fuentes-antryx/12160-fuente-de-poder-antryx-850w-kirin-80-pl.html
51,51,Sercoplus,PSU,-,-,650W,"FUENTE DE PODER MSI MPG A650GF, 80 PLUS GOLD, FULL MODULAR, 650W", 0 ,"(S/ 428,64)",https://www.sercoplus.com/fuentes-msi/13088-fuente-de-poder-msi-mpg-a650gf-80-plus.html
52,52,Sercoplus,PSU,-,-,700W,"FUENTE DE PODER EVGA 700B1, 80 PLUS WHITE 700W", >20 ,"(S/ 270,72)",https://www.sercoplus.com/fuentes-evga/10574-fuente-evga-700w-80-plus-white.html
53,53,Sercoplus,PSU,-,-,750W,"FUENTE DE PODER ANTRYX 750W KIRIN, 80 PLUS GOLD MODULAR", 12 ,"(S/ 347,80)",https://www.sercoplus.com/fuentes-antryx/12161-fuente-de-poder-antryx-750w-kirin-80-pl.html
0,0,Sercoplus,Case,-,All,-,CASE SLIM HALION SUPRA MICRO ATX S609 F/600W, 0 ,"(S/ 135,36)",https://www.sercoplus.com/halion/8223-case-slim-halion-supra-s609.html
1,1,Sercoplus,Case,-,All,-,CASE GAMER HALION FLASH-CF F/500W BANDA RGB V/TEMPLADO, 0 ,"(S/ 210,56)",https://www.sercoplus.com/halion/10928-case-gamer-halion-flash-cf-fuente-500w-v.html
2,2,Sercoplus,Case,-,All,-,CASE DEEPCOOL MATREXX 30 V/TEMPLADO, 0 ,"(S/ 135,36)",https://www.sercoplus.com/deepcool/11371-case-deepcool-matrexx-30-v-templado.html
3,3,Sercoplus,Case,-,All,-,"CASE CORSAIR iCUE 4000X RGB, V/TEMPLADO", 0 ,"(S/ 541,44)",https://www.sercoplus.com/corsair/11785-case-corsair-icue-4000x-rgb-v-templado.html
4,4,Sercoplus,Case,-,All,-,CASE DEEPCOOL E-SHIELD V/TEMPLADO, 0 ,"(S/ 188,00)",https://www.sercoplus.com/deepcool/12033-case-deepcool-e-shield-v-templado.html
5,5,Sercoplus,Case,-,All,-,"DEEPCOOL FH-04, CONTROLADOR FAN 4 PUERTO", 0 ,"(S/ 22,56)",https://www.sercoplus.com/accesorios-de-cases/12481-deepcool-fh-04-controlador-fan-4-puerto.html
6,6,Sercoplus,Case,-,All,-,"COOLER DE CASE GAMEMAX, GMX-RF12X, RGB", >20 ,"(S/ 26,32)",https://www.sercoplus.com/accesorios-de-cases/13230-cooler-de-case-gamemax-gmx-rf12x-rgb.html
7,7,Sercoplus,Case,-,All,-,"CASE CYBERTEL HUNTER CBXC5002, F/350W", 0 ,"(S/ 127,84)",https://www.sercoplus.com/cybertel/13613-case-cybertel-hunter-cbxc5002-f-350w-c.html
8,8,Sercoplus,Case,-,All,-,"CASE GAMING AVATEC CCA-4507B, F/550W, V/TEMPLADO, RGB", >20 ,"(S/ 248,16)",https://www.sercoplus.com/avatec/13766-case-gaming-avatec-cca-4507b-f-550w-v.html
9,9,Sercoplus,Case,-,All,-,CASE GAMER HALION SCORPION 5906 AZUL F/400W, 16 ,"(S/ 157,92)",https://www.sercoplus.com/halion/5737-case-gamer-halion-scorpion-5906-azul.html
10,10,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8804 BLACK, 1 ,"(S/ 210,56)",https://www.sercoplus.com/halion/8300-case-gamer-halion-phanton-8804-black.html
11,11,Sercoplus,Case,-,All,-,CASE ANTRYX FX CHROME STORM PHANTOM PLUS ARGB, 14 ,"(S/ 383,52)",https://www.sercoplus.com/antryx/10961-case-antryx-fx-chrome-storm-phantom-plus.html
12,12,Sercoplus,Case,-,All,-,COOLER DE CASE GAMEMAX FN-12 RAINBOW-C, >20 ,"(S/ 30,08)",https://www.sercoplus.com/accesorios-de-cases/11425-cooler-case-gamemax-fn-12-rainbow-c.html
13,13,Sercoplus,Case,-,All,-,"CASE NZXT H710i BLACK, V/TEMPLADO", 0 ,"(S/ 894,88)",https://www.sercoplus.com/nzxt/11847-case-nzxt-h710i-black-v-templado.html
14,14,Sercoplus,Case,-,All,-,"CASE DEEPCOOL MATREXX 70 ADD-RGB 3F, V/TEMPLADO.", 0 ,"(S/ 488,80)",https://www.sercoplus.com/deepcool/12266-case-deepcool-matrexx-70-add-rgb-3f-v-t.html
15,15,Sercoplus,Case,-,All,-,COOLER CASES ANTRYX CHROME STORM DF260 120MM ARGB, 1 ,"(S/ 37,60)",https://www.sercoplus.com/accesorios-de-cases/12882-cooler-cases-antryx-chrome-storm-df260-1.html
16,16,Sercoplus,Case,-,All,-,"CASE HALION BULL 5516, F/350W, RGB, V/TEMPLADO", >20 ,"(S/ 157,92)",https://www.sercoplus.com/halion/13424-case-halion-bull-5516-f-350w-rgb-v-te.html
17,17,Sercoplus,Case,-,All,-,"CASE GAMING 1STPLAYER FIREBASE X7, COOLER RGB, V/TEMPLADO", >20 ,"(S/ 231,24)",https://www.sercoplus.com/1stplayer/13730-case-gaming-1stplayer-firebase-x7-coole.html
18,18,Sercoplus,Case,-,All,-,CASE HALION STORM 7223 ROJO F/350W, 15 ,"(S/ 150,40)",https://www.sercoplus.com/halion/7770-halion-storm-7223-rojo-350w.html
19,19,Sercoplus,Case,-,All,-,"CASE ANTRYX XTREME NEO II F/B500W, V/TEMPLADO", >20 ,"(S/ 286,51)",https://www.sercoplus.com/antryx/10665-case-antryx-xtreme-neo-ii-c-b500w.html
20,20,Sercoplus,Case,-,All,-,"CASE LIAN LI, PC-011 DYNAMIC XL ROG CERTIFICADO SILVER, ARGB, V/TEMPLADO", 0 ,"(S/ 962,56)",https://www.sercoplus.com/lian-li/11361-case-lian-li-pc-011-dynamic-xl-rog-cert.html
21,21,Sercoplus,Case,-,All,-,COOLER PARA CASE DEEPCOOL RF120 FS 120MM LED, 0 ,"(S/ 30,08)",https://www.sercoplus.com/accesorios-de-cases/11487-cooler-para-case-deepcool-rf120-fs-120mm.html
22,22,Sercoplus,Case,-,All,-,"CASE NZXT H710i WHITE, V/TEMPLADO", 0 ,"(S/ 894,88)",https://www.sercoplus.com/nzxt/11848-caes-nzxt-h710i-white-v-templado.html
23,23,Sercoplus,Case,-,All,-,"CASE DEEPCOOL MATREXX 55 V3 ADD-RGB WH 3F, V/TEMPLADO", 14 ,"(S/ 383,52)",https://www.sercoplus.com/deepcool/12267-case-deepcool-matrexx-55-v3-add-rgb-wh-3.html
24,24,Sercoplus,Case,-,All,-,"CASE GAMER HALION TORNADO RGB, F/500W, V/TEMPLADO", 0 ,"(S/ 263,20)",https://www.sercoplus.com/halion/11923-case-gamer-halion-tornado-rgb-f-500w-v.html
25,25,Sercoplus,Case,-,All,-,"CASE MSI MPG SEKIRA 100R, ARGB V/TEMPLADO", 1 ,"(S/ 507,98)",https://www.sercoplus.com/msi/12417-case-msi-mpg-sekira-100r-argb-v-templad.html
26,26,Sercoplus,Case,-,All,-,"CASE HALION BULL 5518, F/350W", >20 ,"(S/ 142,88)",https://www.sercoplus.com/halion/13217-case-halion-bull-5518-f-350w.html
27,27,Sercoplus,Case,-,All,-,"CASE ANTEC NX410, ARGB, BLACK, V/TEMPLADO", 4 ,"(S/ 240,64)",https://www.sercoplus.com/antec/13499-ccase-antec-nx410-argb-black-v-templa.html
28,28,Sercoplus,Case,-,All,-,"CASE ANTRYX ELEGANT 650, F/350W", 16 ,"(S/ 181,23)",https://www.sercoplus.com/antryx/13737-case-antryx-elegant-650-f-350w.html
29,29,Sercoplus,Case,-,All,-,CASE DATAONE APOLO 318BK FUENTE 230/600, 0 ,"(S/ 105,28)",https://www.sercoplus.com/dataone/4601-case-prescott-dataone-apolo-318bk-negro.html
30,30,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8804 BLACK F/500W, 13 ,"(S/ 195,52)",https://www.sercoplus.com/halion/7924-case-gamer-halion-phantom-8804-500w.html
31,31,Sercoplus,Case,-,All,-,COOLER DE CASE ANTRYX CHROME STORM DF310 120MM ARGB, >20 ,"(S/ 45,12)",https://www.sercoplus.com/accesorios-de-cases/10821-cooler-de-case-antryx-chrome-storm-df310-120mm-argb-led-afc-csdf310.html
32,32,Sercoplus,Case,-,All,-,"CASE DEEPCOOL MATREXX 55 V3 ADD-RGB 3F, V/TEMPLADO", >20 ,"(S/ 360,96)",https://www.sercoplus.com/deepcool/11369-case-deepcool-matrexx-55-v3-add-rgb-3f.html
33,33,Sercoplus,Case,-,All,-,"CASE CORSAIR CRYSTAL SERIES 280X RGB, V/TEMPLADO", 1 ,"(S/ 706,88)",https://www.sercoplus.com/corsair/11779-case-corsair-crystal-series-280x-rgb-v.html
34,34,Sercoplus,Case,-,All,-,"CASE GAMER HALION FLASH CH03BK RGB, F/50", 15 ,"(S/ 225,60)",https://www.sercoplus.com/halion/11924-case-gamer-halion-flash-ch03bk-rgb-f-50.html
35,35,Sercoplus,Case,-,All,-,CONTROLADOR LED-ARGB ANTRYX SPECTRUM C/REMOTO, 9 ,"(S/ 52,64)",https://www.sercoplus.com/accesorios-de-cases/12428-controlador-led-argb-antryx-spectrum.html
36,36,Sercoplus,Case,-,All,-,"CASE GAMING GAMEMAX AERO, RGB, C/CONTROL", 0 ,"(S/ 203,04)",https://www.sercoplus.com/gamemax/12876-case-gaming-gamemax-aero-rgb-c-control.html
37,37,Sercoplus,Case,-,All,-,COOLER DE CASE SILVERSTONE AIR BLAZER 12OR ARGB, >20 ,"(S/ 60,16)",https://www.sercoplus.com/accesorios-de-cases/13372-cooler-de-case-silverstone-air-blazer-12.html
38,38,Sercoplus,Case,-,All,-,CASE GAMER HALION SCORPION 5906 VERDE F/400W, 20 ,"(S/ 157,92)",https://www.sercoplus.com/halion/6038-case-gamer-halion-scorpion-5906-verde.html
39,39,Sercoplus,Case,-,All,-,CASE NZXT H510 WHITE V/TEMPLADO, 0 ,"(S/ 338,40)",https://www.sercoplus.com/nzxt/10466-case-nzxt-h510-blanco-vidrio-templado.html
40,40,Sercoplus,Case,-,All,-,FAN CASE NZXT AER RGB 2 120MM, 0 ,"(S/ 127,84)",https://www.sercoplus.com/accesorios-de-cases/11118-ffan-case-nzxt-aer-rgb-2-12omm.html
41,41,Sercoplus,Case,-,All,-,COOLER DE CASE GAMEMAX GALEFORCE GMX G12G, >20 ,"(S/ 22,56)",https://www.sercoplus.com/accesorios-de-cases/11420-cooler-case-gamemax-galeforce-gmx-g12g.html
42,42,Sercoplus,Case,-,All,-,"CASE NZXT H510i NEGRO, V/TEMPLADO", 0 ,"(S/ 481,28)",https://www.sercoplus.com/nzxt/11843-case-nzxt-h510i-negro-v-templado.html
43,43,Sercoplus,Case,-,All,-,"CASE LIAN LI LANCOOL 215 BLACK ARGB, V/TEMPLADO", 0 ,"(S/ 413,60)",https://www.sercoplus.com/lian-li/12088-case-lian-li-lancool-215-black-v-templad.html
44,44,Sercoplus,Case,-,All,-,"CASE GAMER HALION WARRIOR CT660, 6 COOLER RGB, V/TEMPLADO", 4 ,"(S/ 300,80)",https://www.sercoplus.com/halion/12877-case-gamer-halion-warrior-ct660-rgb-v-t.html
45,45,Sercoplus,Case,-,All,-,"CASE DEEPCOOL MATREXX 55 V3 4F/ADD-RGB, V/TEMPLADO", 13 ,"(S/ 398,56)",https://www.sercoplus.com/deepcool/13385-case-deepcool-matrexx-55-v3-4f.html
46,46,Sercoplus,Case,-,All,-,"CASE GAMER HALION KRAKEN, 4 COOLER RGB, V/TEMPLADO", >20 ,"(S/ 251,92)",https://www.sercoplus.com/halion/13681-case-gamer-halion-kraken-4-cooler-rgb.html
47,47,Sercoplus,Case,-,All,-,CASE HALION STORM 7223 AZUL F/350W, 19 ,"(S/ 150,40)",https://www.sercoplus.com/halion/6143-halion-storm-7223-azul-350w.html
48,48,Sercoplus,Case,-,All,-,"CASE GAMING AVATEC CCA-4505B, F/550W, V/TEMPLADO, RGB", >20 ,"(S/ 243,65)",https://www.sercoplus.com/cases/13765-case-gaming-avatec-cca-4505bk-f-550w-v.html
49,49,Sercoplus,Case,-,All,-,CASE SLIM HALION SUPRA MICRO ATX S609 F/600W, 0 ,"(S/ 135,36)",https://www.sercoplus.com/halion/8223-case-slim-halion-supra-s609.html
50,50,Sercoplus,Case,-,All,-,CASE GAMER HALION FLASH-CF F/500W BANDA RGB V/TEMPLADO, 0 ,"(S/ 210,56)",https://www.sercoplus.com/halion/10928-case-gamer-halion-flash-cf-fuente-500w-v.html
51,51,Sercoplus,Case,-,All,-,CASE DEEPCOOL MATREXX 30 V/TEMPLADO, 0 ,"(S/ 135,36)",https://www.sercoplus.com/deepcool/11371-case-deepcool-matrexx-30-v-templado.html
52,52,Sercoplus,Case,-,All,-,"CASE CORSAIR iCUE 4000X RGB, V/TEMPLADO", 0 ,"(S/ 541,44)",https://www.sercoplus.com/corsair/11785-case-corsair-icue-4000x-rgb-v-templado.html
53,53,Sercoplus,Case,-,All,-,CASE DEEPCOOL E-SHIELD V/TEMPLADO, 0 ,"(S/ 188,00)",https://www.sercoplus.com/deepcool/12033-case-deepcool-e-shield-v-templado.html
54,54,Sercoplus,Case,-,All,-,"DEEPCOOL FH-04, CONTROLADOR FAN 4 PUERTO", 0 ,"(S/ 22,56)",https://www.sercoplus.com/accesorios-de-cases/12481-deepcool-fh-04-controlador-fan-4-puerto.html
55,55,Sercoplus,Case,-,All,-,"COOLER DE CASE GAMEMAX, GMX-RF12X, RGB", >20 ,"(S/ 26,32)",https://www.sercoplus.com/accesorios-de-cases/13230-cooler-de-case-gamemax-gmx-rf12x-rgb.html
56,56,Sercoplus,Case,-,All,-,"CASE CYBERTEL HUNTER CBXC5002, F/350W", 0 ,"(S/ 127,84)",https://www.sercoplus.com/cybertel/13613-case-cybertel-hunter-cbxc5002-f-350w-c.html
57,57,Sercoplus,Case,-,All,-,"CASE GAMING AVATEC CCA-4507B, F/550W, V/TEMPLADO, RGB", >20 ,"(S/ 248,16)",https://www.sercoplus.com/avatec/13766-case-gaming-avatec-cca-4507b-f-550w-v.html
58,58,Sercoplus,Case,-,All,-,CASE GAMER HALION SCORPION 5906 AZUL F/400W, 16 ,"(S/ 157,92)",https://www.sercoplus.com/halion/5737-case-gamer-halion-scorpion-5906-azul.html
59,59,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8804 BLACK, 1 ,"(S/ 210,56)",https://www.sercoplus.com/halion/8300-case-gamer-halion-phanton-8804-black.html
60,60,Sercoplus,Case,-,All,-,"CASE NZXT H510 ELITE BLACK, V/TEMPLADO", 0 ,"(S/ 729,44)",https://www.sercoplus.com/nzxt/10463-case-nzxt-h510-elite-negro-vidrio-templa.html
61,61,Sercoplus,Case,-,All,-,"CASE MSI MAG FORGE 100R, V/TEMPLADO", >20 ,"(S/ 263,20)",https://www.sercoplus.com/msi/11089-case-msi-mag-forge-100r-argb.html
62,62,Sercoplus,Case,-,All,-,COOLER DE CASE GAMEMAX GALEFORCE GMX-GF12B, >20 ,"(S/ 22,56)",https://www.sercoplus.com/accesorios-de-cases/11419-cooler-case-gamemax-galeforce-gmx-g12b.html
63,63,Sercoplus,Case,-,All,-,"CASE NZXT H510 ELITE WHITE, V/TEMPLADO", 0 ,"(S/ 729,44)",https://www.sercoplus.com/nzxt/11842-case-nzxt-h510-elite-white-v-templado.html
64,64,Sercoplus,Case,-,All,-,"CASE HALION MANTIS D12, F/450W", 2 ,"(S/ 165,44)",https://www.sercoplus.com/halion/12083-case-halion-mantis-d12-f-450w.html
65,65,Sercoplus,Case,-,All,-,"CASE GAMING GAMEMAX AERO, RGB, C/CONTROL", 0 ,"(S/ 203,04)",https://www.sercoplus.com/gamemax/12876-case-gaming-gamemax-aero-rgb-c-control.html
66,66,Sercoplus,Case,-,All,-,COOLER DE CASE SILVERSTONE AIR BLAZER 12OR ARGB, >20 ,"(S/ 60,16)",https://www.sercoplus.com/accesorios-de-cases/13372-cooler-de-case-silverstone-air-blazer-12.html
67,67,Sercoplus,Case,-,All,-,CASE GAMER HALION SCORPION 5906 VERDE F/400W, 20 ,"(S/ 157,92)",https://www.sercoplus.com/halion/6038-case-gamer-halion-scorpion-5906-verde.html
68,68,Sercoplus,Case,-,All,-,CASE NZXT H510 WHITE V/TEMPLADO, 0 ,"(S/ 338,40)",https://www.sercoplus.com/nzxt/10466-case-nzxt-h510-blanco-vidrio-templado.html
69,69,Sercoplus,Case,-,All,-,FAN CASE NZXT AER RGB 2 120MM, 0 ,"(S/ 127,84)",https://www.sercoplus.com/accesorios-de-cases/11118-ffan-case-nzxt-aer-rgb-2-12omm.html
70,70,Sercoplus,Case,-,All,-,COOLER DE CASE GAMEMAX GALEFORCE GMX G12G, >20 ,"(S/ 22,56)",https://www.sercoplus.com/accesorios-de-cases/11420-cooler-case-gamemax-galeforce-gmx-g12g.html
71,71,Sercoplus,Case,-,All,-,"CASE NZXT H510i NEGRO, V/TEMPLADO", 0 ,"(S/ 481,28)",https://www.sercoplus.com/nzxt/11843-case-nzxt-h510i-negro-v-templado.html
72,72,Sercoplus,Case,-,All,-,CASE DATAONE APOLO 317BR FUENTE 230/600W, 0 ,"(S/ 105,28)",https://www.sercoplus.com/dataone/4600-case-prescott-dataone-apolo-317br-ng-rojo.html
73,73,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8803 BLACK F/500W, 10 ,"(S/ 195,52)",https://www.sercoplus.com/halion/7923-case-gamer-halion-phantom-8803-500w.html
74,74,Sercoplus,Case,-,All,-,CASE LIAN LI LANCOOL II-X BLACK ARGB V/TEMPLADO, 0 ,"(S/ 458,72)",https://www.sercoplus.com/lian-li/10820-case-lian-li-lancool-ii-x-black-arg.html
75,75,Sercoplus,Case,-,All,-,CINTA ILUMINACION ARGB LIAN LI LANCOOL II-2X, 0 ,"(S/ 52,64)",https://www.sercoplus.com/accesorios-de-cases/11368-cinta-iluminacion-argb-lian-li-lancool-i.html
76,76,Sercoplus,Case,-,All,-,"CASE COUGAR GEMINIS S IRON GRAY SILVER, V/TEMPLADO, ARGB", 1 ,"(S/ 182,74)",https://www.sercoplus.com/cougar/11493-case-cogar-geminis-s-silver-rgb.html
77,77,Sercoplus,Case,-,All,-,"CASE GAMER HALION TORNADO RGB, F/500W, V/TEMPLADO", 0 ,"(S/ 263,20)",https://www.sercoplus.com/halion/11923-case-gamer-halion-tornado-rgb-f-500w-v.html
78,78,Sercoplus,Case,-,All,-,"CASE MSI MPG SEKIRA 100R, ARGB V/TEMPLADO", 1 ,"(S/ 507,98)",https://www.sercoplus.com/msi/12417-case-msi-mpg-sekira-100r-argb-v-templad.html
79,79,Sercoplus,Case,-,All,-,"CASE HALION BULL 5518, F/350W", >20 ,"(S/ 142,88)",https://www.sercoplus.com/halion/13217-case-halion-bull-5518-f-350w.html
80,80,Sercoplus,Case,-,All,-,"CASE ANTEC NX410, ARGB, BLACK, V/TEMPLADO", 4 ,"(S/ 240,64)",https://www.sercoplus.com/antec/13499-ccase-antec-nx410-argb-black-v-templa.html
81,81,Sercoplus,Case,-,All,-,"CASE ANTRYX ELEGANT 650, F/350W", 16 ,"(S/ 181,23)",https://www.sercoplus.com/antryx/13737-case-antryx-elegant-650-f-350w.html
82,82,Sercoplus,Case,-,All,-,CASE DATAONE APOLO 318BK FUENTE 230/600, 0 ,"(S/ 105,28)",https://www.sercoplus.com/dataone/4601-case-prescott-dataone-apolo-318bk-negro.html
83,83,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8804 BLACK F/500W, 13 ,"(S/ 195,52)",https://www.sercoplus.com/halion/7924-case-gamer-halion-phantom-8804-500w.html
84,84,Sercoplus,Case,-,All,-,"CASE COUGAR GEMINIS S IRON GRAY SILVER, V/TEMPLADO, ARGB", 1 ,"(S/ 182,74)",https://www.sercoplus.com/cougar/11493-case-cogar-geminis-s-silver-rgb.html
85,85,Sercoplus,Case,-,All,-,"CASE GAMER HALION TORNADO RGB, F/500W, V/TEMPLADO", 0 ,"(S/ 263,20)",https://www.sercoplus.com/halion/11923-case-gamer-halion-tornado-rgb-f-500w-v.html
86,86,Sercoplus,Case,-,All,-,"CASE MSI MPG SEKIRA 100R, ARGB V/TEMPLADO", 1 ,"(S/ 507,98)",https://www.sercoplus.com/msi/12417-case-msi-mpg-sekira-100r-argb-v-templad.html
87,87,Sercoplus,Case,-,All,-,"CASE HALION BULL 5518, F/350W", >20 ,"(S/ 142,88)",https://www.sercoplus.com/halion/13217-case-halion-bull-5518-f-350w.html
88,88,Sercoplus,Case,-,All,-,"CASE ANTEC NX410, ARGB, BLACK, V/TEMPLADO", 4 ,"(S/ 240,64)",https://www.sercoplus.com/antec/13499-ccase-antec-nx410-argb-black-v-templa.html
89,89,Sercoplus,Case,-,All,-,"CASE ANTRYX ELEGANT 650, F/350W", 16 ,"(S/ 181,23)",https://www.sercoplus.com/antryx/13737-case-antryx-elegant-650-f-350w.html
90,90,Sercoplus,Case,-,All,-,CASE DATAONE APOLO 318BK FUENTE 230/600, 0 ,"(S/ 105,28)",https://www.sercoplus.com/dataone/4601-case-prescott-dataone-apolo-318bk-negro.html
91,91,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8804 BLACK F/500W, 13 ,"(S/ 195,52)",https://www.sercoplus.com/halion/7924-case-gamer-halion-phantom-8804-500w.html
92,92,Sercoplus,Case,-,All,-,COOLER DE CASE ANTRYX CHROME STORM DF310 120MM ARGB, >20 ,"(S/ 45,12)",https://www.sercoplus.com/accesorios-de-cases/10821-cooler-de-case-antryx-chrome-storm-df310-120mm-argb-led-afc-csdf310.html
93,93,Sercoplus,Case,-,All,-,"CASE DEEPCOOL MATREXX 55 V3 ADD-RGB 3F, V/TEMPLADO", >20 ,"(S/ 360,96)",https://www.sercoplus.com/deepcool/11369-case-deepcool-matrexx-55-v3-add-rgb-3f.html
94,94,Sercoplus,Case,-,All,-,"CASE CORSAIR CRYSTAL SERIES 280X RGB, V/TEMPLADO", 1 ,"(S/ 706,88)",https://www.sercoplus.com/corsair/11779-case-corsair-crystal-series-280x-rgb-v.html
95,95,Sercoplus,Case,-,All,-,"CASE GAMER HALION FLASH CH03BK RGB, F/50", 15 ,"(S/ 225,60)",https://www.sercoplus.com/halion/11924-case-gamer-halion-flash-ch03bk-rgb-f-50.html
96,96,Sercoplus,Case,-,All,-,"CASE ANTEC DF700 FLUX, ARGB, V/TEMPLADO", >20 ,"(S/ 383,52)",https://www.sercoplus.com/antec/12281-case-antec-df700-flux-argb-v-templado.html
97,97,Sercoplus,Case,-,All,-,"CASE CM MASTERBOX E500L, FUENTE ELITE V3 500W.", 0 ,"(S/ 308,32)",https://www.sercoplus.com/cooler-master/13215-case-cm-masterbox-e500l-fuente-elite-v3.html
98,98,Sercoplus,Case,-,All,-,"CASE ENKORE SAVAGE ENC 2057, F/230W", 0 ,"(S/ 112,80)",https://www.sercoplus.com/enkore/13495-case-enkore-savage-enc-2057-f-230w.html
99,99,Sercoplus,Case,-,All,-,"CASE COUGAR MX410-G RGB, V/TEMPLADO", >20 ,"(S/ 255,68)",https://www.sercoplus.com/cougar/13733-case-cougar-mx410-g-rgb-v-templado.html
100,100,Sercoplus,Case,-,All,-,CASE DATAONE APOLO 317BR FUENTE 230/600W, 0 ,"(S/ 105,28)",https://www.sercoplus.com/dataone/4600-case-prescott-dataone-apolo-317br-ng-rojo.html
101,101,Sercoplus,Case,-,All,-,CASE GAMER HALION PHANTOM 8803 BLACK F/500W, 10 ,"(S/ 195,52)",https://www.sercoplus.com/halion/7923-case-gamer-halion-phantom-8803-500w.html
102,102,Sercoplus,Case,-,All,-,CASE LIAN LI LANCOOL II-X BLACK ARGB V/TEMPLADO, 0 ,"(S/ 458,72)",https://www.sercoplus.com/lian-li/10820-case-lian-li-lancool-ii-x-black-arg.html
103,103,Sercoplus,Case,-,All,-,CINTA ILUMINACION ARGB LIAN LI LANCOOL II-2X, 0 ,"(S/ 52,64)",https://www.sercoplus.com/accesorios-de-cases/11368-cinta-iluminacion-argb-lian-li-lancool-i.html
104,104,Sercoplus,Case,-,All,-,"CASE COUGAR GEMINIS S IRON GRAY SILVER, V/TEMPLADO, ARGB", 1 ,"(S/ 182,74)",https://www.sercoplus.com/cougar/11493-case-cogar-geminis-s-silver-rgb.html
105,105,Sercoplus,Case,-,All,-,"CASE GAMER HALION TORNADO RGB, F/500W, V/TEMPLADO", 0 ,"(S/ 263,20)",https://www.sercoplus.com/halion/11923-case-gamer-halion-tornado-rgb-f-500w-v.html
